food,category,country,region,year,imports,exports,production,consumption,yield
Rice,GRAIN,Suriname,SOUTH_AMERICA,1981,168000,99000,0,69000,200
Sugar (Beet & Cane),SPECIAL,Suriname,SOUTH_AMERICA,1981,8000,2000,4000,10000,200
Corn,GRAIN,Swaziland,SUB_SAHARAN,1981,94000,0,0,94000,200
Rice,GRAIN,Swaziland,SUB_SAHARAN,1981,3000,0,0,3000,200
Sorghum,GRAIN,Swaziland,SUB_SAHARAN,1981,2000,0,0,2000,200
Sugar (Beet & Cane),SPECIAL,Swaziland,SUB_SAHARAN,1981,368000,345000,0,23000,200
Butter,DAIRY,Sweden,EUROPE,1981,70,17,2,55,200
Cheese,DAIRY,Sweden,EUROPE,1981,108,43,46,111,200
Milk,DAIRY,Sweden,EUROPE,1981,8168,124,32,8076,200
Fish Meal,FISH,Sweden,EUROPE,1981,8000,6000,115000,117000,200
Beef,MEAT,Sweden,EUROPE,1981,608000,13000,5000,600000,200
Pork,MEAT,Sweden,EUROPE,1981,3531000,40000,5000,3496000,200
Coconut Oil,OIL,Sweden,EUROPE,1981,19000,0,0,19000,200
Copra Meal,OIL,Sweden,EUROPE,1981,10000,0,82000,92000,200
Cottonseed Meal,OIL,Sweden,EUROPE,1981,0,4000,25000,21000,200
Cottonseed Oil,OIL,Sweden,EUROPE,1981,0,1000,8000,7000,200
Palm Kernel,OIL,Sweden,EUROPE,1981,0,0,3000,3000,200
Palm Oil,OIL,Sweden,EUROPE,1981,0,1000,12000,11000,200
Peanut Meal,OIL,Sweden,EUROPE,1981,0,0,1600,1600,200
Peanut Oil,OIL,Sweden,EUROPE,1981,0,1000,1366,366,200
Rapeseed Meal,OIL,Sweden,EUROPE,1981,344600,94000,28000,278600,200
Rapeseed Oil,OIL,Sweden,EUROPE,1981,131606,68555,7915,70966,200
Soybean Meal,OIL,Sweden,EUROPE,1981,0,117000,310400,193400,200
Soybean Oil,OIL,Sweden,EUROPE,1981,0,3000,65549,62549,200
Sunflowerseed Meal,OIL,Sweden,EUROPE,1981,0,0,5600,5600,200
Sunflowerseed Oil,OIL,Sweden,EUROPE,1981,0,0,3281,3281,200
Chicken,POULTRY,Sweden,EUROPE,1981,41000,1000,0,40000,200
Turkey,POULTRY,Sweden,EUROPE,1981,2000,0,0,2000,200
Sugar (Beet & Cane),SPECIAL,Sweden,EUROPE,1981,356000,22000,21000,355000,200
Butter,DAIRY,Switzerland,EUROPE,1981,32,5,19,46,200
Cheese,DAIRY,Switzerland,EUROPE,1981,129,82,39,86,200
Milk,DAIRY,Switzerland,EUROPE,1981,8350,8,8,8350,200
Fish Meal,FISH,Switzerland,EUROPE,1981,0,2000,70000,68000,200
Barley,GRAIN,Switzerland,EUROPE,1981,226000,270000,563000,519000,200
Corn,GRAIN,Switzerland,EUROPE,1981,139000,72000,363000,430000,200
Mixed Grain,GRAIN,Switzerland,EUROPE,1981,27000,12000,32000,47000,200
Oats,GRAIN,Switzerland,EUROPE,1981,58000,125000,239000,172000,200
Rice,GRAIN,Switzerland,EUROPE,1981,0,8000,31000,23000,200
Rye,GRAIN,Switzerland,EUROPE,1981,30000,29000,58000,59000,200
Wheat,GRAIN,Switzerland,EUROPE,1981,385000,464000,731000,652000,200
Beef,MEAT,Switzerland,EUROPE,1981,689400,10600,22200,701000,200
Pork,MEAT,Switzerland,EUROPE,1981,2301800,1000,8600,2309400,200
Coconut Oil,OIL,Switzerland,EUROPE,1981,3000,0,3000,6000,200
Copra Meal,OIL,Switzerland,EUROPE,1981,1000,0,4000,5000,200
Olive Oil,OIL,Switzerland,EUROPE,1981,0,0,2000,2000,200
Palm Oil,OIL,Switzerland,EUROPE,1981,0,0,8000,8000,200
Peanut Meal,OIL,Switzerland,EUROPE,1981,6000,0,17000,23000,200
Peanut Oil,OIL,Switzerland,EUROPE,1981,5000,0,18660,23660,200
Rapeseed Meal,OIL,Switzerland,EUROPE,1981,44200,0,0,44200,200
Rapeseed Oil,OIL,Switzerland,EUROPE,1981,20222,0,0,20222,200
Soybean Meal,OIL,Switzerland,EUROPE,1981,47000,0,73200,120200,200
Soybean Oil,OIL,Switzerland,EUROPE,1981,11000,1000,13797,23797,200
Sunflowerseed Meal,OIL,Switzerland,EUROPE,1981,6000,0,9600,15600,200
Sunflowerseed Oil,OIL,Switzerland,EUROPE,1981,4000,0,29196,33196,200
Chicken,POULTRY,Switzerland,EUROPE,1981,22000,0,23000,45000,200
Turkey,POULTRY,Switzerland,EUROPE,1981,0,0,3000,3000,200
Sugar (Beet & Cane),SPECIAL,Switzerland,EUROPE,1981,135000,4000,165000,296000,200
Barley,GRAIN,Syria,MIDDLE_EAST,1981,1406000,1127000,621000,900000,200
Corn,GRAIN,Syria,MIDDLE_EAST,1981,46000,48000,317000,315000,200
Millet,GRAIN,Syria,MIDDLE_EAST,1981,30000,0,0,30000,200
Rice,GRAIN,Syria,MIDDLE_EAST,1981,0,0,121000,121000,200
Wheat,GRAIN,Syria,MIDDLE_EAST,1981,2087000,431000,944000,2600000,200
Cottonseed Meal,OIL,Syria,MIDDLE_EAST,1981,370000,0,0,370000,200
Cottonseed Oil,OIL,Syria,MIDDLE_EAST,1981,38000,0,0,38000,200
Olive Oil,OIL,Syria,MIDDLE_EAST,1981,44000,0,33000,77000,200
Soybean Meal,OIL,Syria,MIDDLE_EAST,1981,0,0,60000,60000,200
Soybean Oil,OIL,Syria,MIDDLE_EAST,1981,0,0,10000,10000,200
Sugar (Beet & Cane),SPECIAL,Syria,MIDDLE_EAST,1981,44000,0,346000,390000,200
Fish Meal,FISH,Taiwan,EAST_ASIA,1981,0,26000,244000,218000,200
Barley,GRAIN,Taiwan,EAST_ASIA,1981,0,161000,531000,370000,200
Corn,GRAIN,Taiwan,EAST_ASIA,1981,96000,417000,3081000,2760000,200
Millet,GRAIN,Taiwan,EAST_ASIA,1981,3000,0,0,3000,200
Rice,GRAIN,Taiwan,EAST_ASIA,1981,2185000,1126000,753000,1812000,200
Sorghum,GRAIN,Taiwan,EAST_ASIA,1981,12000,270000,1058000,800000,200
Wheat,GRAIN,Taiwan,EAST_ASIA,1981,3000,110000,747000,640000,200
Beef,MEAT,Taiwan,EAST_ASIA,1981,20000,0,20000,40000,200
Pork,MEAT,Taiwan,EAST_ASIA,1981,4871400,35600,1800,4837600,200
Palm Oil,OIL,Taiwan,EAST_ASIA,1981,0,0,2000,2000,200
Peanut Meal,OIL,Taiwan,EAST_ASIA,1981,74400,2400,9600,81600,200
Peanut Oil,OIL,Taiwan,EAST_ASIA,1981,22189,549,2196,23836,200
Rapeseed Meal,OIL,Taiwan,EAST_ASIA,1981,1800,0,0,1800,200
Rapeseed Oil,OIL,Taiwan,EAST_ASIA,1981,183,0,0,183,200
Soybean Meal,OIL,Taiwan,EAST_ASIA,1981,808600,178600,1136400,1766400,200
Soybean Oil,OIL,Taiwan,EAST_ASIA,1981,174196,52731,273769,395234,200
Sunflowerseed Meal,OIL,Taiwan,EAST_ASIA,1981,2000,0,0,2000,200
Sunflowerseed Oil,OIL,Taiwan,EAST_ASIA,1981,1000,0,0,1000,200
Chicken,POULTRY,Taiwan,EAST_ASIA,1981,193000,0,0,193000,200
Sugar (Beet & Cane),SPECIAL,Taiwan,EAST_ASIA,1981,771000,381000,0,390000,200
Corn,GRAIN,Tanzania,SUB_SAHARAN,1981,1430000,21000,339000,1748000,200
Millet,GRAIN,Tanzania,SUB_SAHARAN,1981,350000,0,0,350000,200
Rice,GRAIN,Tanzania,SUB_SAHARAN,1981,208000,83000,87000,212000,200
Sorghum,GRAIN,Tanzania,SUB_SAHARAN,1981,525000,0,0,525000,200
Wheat,GRAIN,Tanzania,SUB_SAHARAN,1981,90000,46000,95000,139000,200
Coconut Oil,OIL,Tanzania,SUB_SAHARAN,1981,17000,0,0,17000,200
Copra Meal,OIL,Tanzania,SUB_SAHARAN,1981,29000,2000,1000,28000,200
Cottonseed Meal,OIL,Tanzania,SUB_SAHARAN,1981,122000,29000,0,93000,200
Cottonseed Oil,OIL,Tanzania,SUB_SAHARAN,1981,12000,0,0,12000,200
Palm Oil,OIL,Tanzania,SUB_SAHARAN,1981,0,0,4000,4000,200
Peanut Meal,OIL,Tanzania,SUB_SAHARAN,1981,46400,0,0,46400,200
Peanut Oil,OIL,Tanzania,SUB_SAHARAN,1981,10614,0,0,10614,200
Soybean Oil,OIL,Tanzania,SUB_SAHARAN,1981,0,0,7000,7000,200
Coffee,SPECIAL,Tanzania,SUB_SAHARAN,1981,115080,137760,25320,2640,200
Sugar (Beet & Cane),SPECIAL,Tanzania,SUB_SAHARAN,1981,124000,0,15000,139000,200
Fish Meal,FISH,Thailand,SOUTHEAST_ASIA,1981,170000,83000,0,87000,200
Corn,GRAIN,Thailand,SOUTHEAST_ASIA,1981,4350000,3403000,103000,1050000,200
Rice,GRAIN,Thailand,SOUTHEAST_ASIA,1981,11732000,5630000,1980000,8082000,200
Sorghum,GRAIN,Thailand,SOUTHEAST_ASIA,1981,330000,265000,12000,77000,200
Wheat,GRAIN,Thailand,SOUTHEAST_ASIA,1981,0,63000,268000,205000,200
Coconut Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,20000,7000,5000,18000,200
Copra Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,44000,23000,21000,42000,200
Palm Kernel,OIL,Thailand,SOUTHEAST_ASIA,1981,3000,0,0,3000,200
Palm Kernel Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,4000,0,0,4000,200
Palm Kernel Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,915,0,0,915,200
Palm Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,25000,18000,52000,59000,200
Peanut Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,133600,35200,12400,110800,200
Peanut Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,26901,8052,2379,21228,200
Soybean Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,152600,15200,192200,329600,200
Soybean Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,33156,8477,18732,43411,200
Chicken,POULTRY,Thailand,SOUTHEAST_ASIA,1981,275000,32000,0,243000,200
Coffee,SPECIAL,Thailand,SOUTHEAST_ASIA,1981,33240,15600,960,18600,200
Sugar (Beet & Cane),SPECIAL,Thailand,SOUTHEAST_ASIA,1981,2788000,2291000,0,497000,200
Corn,GRAIN,Togo,SUB_SAHARAN,1981,161000,0,3000,164000,200
Millet,GRAIN,Togo,SUB_SAHARAN,1981,107000,0,0,107000,200
Rice,GRAIN,Togo,SUB_SAHARAN,1981,14000,0,39000,53000,200
Cottonseed Meal,OIL,Togo,SUB_SAHARAN,1981,21000,13000,0,8000,200
Cottonseed Oil,OIL,Togo,SUB_SAHARAN,1981,1000,0,0,1000,200
Palm Kernel,OIL,Togo,SUB_SAHARAN,1981,8000,0,0,8000,200
Palm Kernel Meal,OIL,Togo,SUB_SAHARAN,1981,17600,5600,0,12000,200
Palm Kernel Oil,OIL,Togo,SUB_SAHARAN,1981,4026,1281,0,2745,200
Palm Oil,OIL,Togo,SUB_SAHARAN,1981,27000,0,0,27000,200
Peanut Meal,OIL,Togo,SUB_SAHARAN,1981,24000,0,0,24000,200
Peanut Oil,OIL,Togo,SUB_SAHARAN,1981,5490,0,0,5490,200
Coffee,SPECIAL,Togo,SUB_SAHARAN,1981,27000,30900,3120,-780,200
Sugar (Beet & Cane),SPECIAL,Togo,SUB_SAHARAN,1981,0,0,29000,29000,200
Sugar (Beet & Cane),SPECIAL,Tonga,OCEANIA,1981,0,0,2000,2000,200
Corn,GRAIN,Trinidad and Tobago,MIDDLE_AMERICA,1981,5000,0,104000,109000,200
Rice,GRAIN,Trinidad and Tobago,MIDDLE_AMERICA,1981,20000,0,55000,75000,200
Wheat,GRAIN,Trinidad and Tobago,MIDDLE_AMERICA,1981,0,0,92000,92000,200
Soybean Meal,OIL,Trinidad and Tobago,MIDDLE_AMERICA,1981,0,0,42000,42000,200
Soybean Oil,OIL,Trinidad and Tobago,MIDDLE_AMERICA,1981,0,0,7000,7000,200
Coffee,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,1981,5280,3660,540,2160,200
Sugar (Beet & Cane),SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,1981,79000,50000,24000,53000,200
Barley,GRAIN,Tunisia,MIDDLE_EAST,1981,270000,11000,138000,397000,200
Corn,GRAIN,Tunisia,MIDDLE_EAST,1981,0,104000,465000,361000,200
Wheat,GRAIN,Tunisia,MIDDLE_EAST,1981,963000,121000,807000,1649000,200
Olive Oil,OIL,Tunisia,MIDDLE_EAST,1981,80000,61000,26000,45000,200
Rapeseed Oil,OIL,Tunisia,MIDDLE_EAST,1981,0,0,5000,5000,200
Soybean Meal,OIL,Tunisia,MIDDLE_EAST,1981,0,0,92000,92000,200
Soybean Oil,OIL,Tunisia,MIDDLE_EAST,1981,0,0,84000,84000,200
Sugar (Beet & Cane),SPECIAL,Tunisia,MIDDLE_EAST,1981,10000,0,175000,185000,200
Grapefruit,CITRUS,Turkey,MIDDLE_EAST,1981,17000,11000,0,6000,200
Lemons & Limes,CITRUS,Turkey,MIDDLE_EAST,1981,210000,111000,0,99000,200
Oranges,CITRUS,Turkey,MIDDLE_EAST,1981,695000,41000,0,654000,200
Tangerines & Mandarins,CITRUS,Turkey,MIDDLE_EAST,1981,167000,49000,0,118000,200
Milk,DAIRY,Turkey,MIDDLE_EAST,1981,17700,0,0,17700,200
Apples,FRUIT,Turkey,MIDDLE_EAST,1981,2860000,0,0,2860000,200
Raisins,FRUIT,Turkey,MIDDLE_EAST,1981,95000,89000,4000,10000,200
Barley,GRAIN,Turkey,MIDDLE_EAST,1981,5900000,997000,550000,5453000,200
Corn,GRAIN,Turkey,MIDDLE_EAST,1981,1200000,50000,151000,1301000,200
Millet,GRAIN,Turkey,MIDDLE_EAST,1981,16000,2000,2000,16000,200
Mixed Grain,GRAIN,Turkey,MIDDLE_EAST,1981,175000,5000,10000,180000,200
Oats,GRAIN,Turkey,MIDDLE_EAST,1981,325000,10000,15000,330000,200
Rice,GRAIN,Turkey,MIDDLE_EAST,1981,198000,20000,46000,224000,200
Rye,GRAIN,Turkey,MIDDLE_EAST,1981,530000,10000,10000,530000,200
Wheat,GRAIN,Turkey,MIDDLE_EAST,1981,13200000,5737000,5948000,13411000,200
Beef,MEAT,Turkey,MIDDLE_EAST,1981,2551800,20000,1200,2533000,200
Almonds,NUT,Turkey,MIDDLE_EAST,1981,32000,7500,2000,26500,200
Filberts,NUT,Turkey,MIDDLE_EAST,1981,240000,254200,50000,35800,200
Pistachios,NUT,Turkey,MIDDLE_EAST,1981,7000,5900,9000,10100,200
Walnuts,NUT,Turkey,MIDDLE_EAST,1981,70000,5800,7000,71200,200
Coconut Oil,OIL,Turkey,MIDDLE_EAST,1981,0,0,5000,5000,200
Cottonseed Meal,OIL,Turkey,MIDDLE_EAST,1981,1067000,13000,5000,1059000,200
Cottonseed Oil,OIL,Turkey,MIDDLE_EAST,1981,107000,5000,9000,111000,200
Olive Oil,OIL,Turkey,MIDDLE_EAST,1981,60000,45000,60000,75000,200
Palm Oil,OIL,Turkey,MIDDLE_EAST,1981,0,0,26000,26000,200
Peanut Meal,OIL,Turkey,MIDDLE_EAST,1981,45600,10400,1600,36800,200
Peanut Oil,OIL,Turkey,MIDDLE_EAST,1981,14431,2379,366,12418,200
Rapeseed Meal,OIL,Turkey,MIDDLE_EAST,1981,3000,0,0,3000,200
Rapeseed Oil,OIL,Turkey,MIDDLE_EAST,1981,2000,0,0,2000,200
Soybean Meal,OIL,Turkey,MIDDLE_EAST,1981,23000,1600,3200,24600,200
Soybean Oil,OIL,Turkey,MIDDLE_EAST,1981,5745,33366,161732,134111,200
Sunflowerseed Meal,OIL,Turkey,MIDDLE_EAST,1981,670000,4000,4000,670000,200
Sunflowerseed Oil,OIL,Turkey,MIDDLE_EAST,1981,328225,67915,79915,340225,200
Chicken,POULTRY,Turkey,MIDDLE_EAST,1981,48000,1000,0,47000,200
Turkey,POULTRY,Turkey,MIDDLE_EAST,1981,6000,0,0,6000,200
Sugar (Beet & Cane),SPECIAL,Turkey,MIDDLE_EAST,1981,1400000,105000,0,1295000,200
Corn,GRAIN,Uganda,SUB_SAHARAN,1981,342000,0,58000,400000,200
Millet,GRAIN,Uganda,SUB_SAHARAN,1981,480000,0,0,480000,200
Sorghum,GRAIN,Uganda,SUB_SAHARAN,1981,320000,0,0,320000,200
Cottonseed Meal,OIL,Uganda,SUB_SAHARAN,1981,28000,3000,0,25000,200
Cottonseed Oil,OIL,Uganda,SUB_SAHARAN,1981,3000,0,0,3000,200
Peanut Meal,OIL,Uganda,SUB_SAHARAN,1981,72000,0,0,72000,200
Peanut Oil,OIL,Uganda,SUB_SAHARAN,1981,27470,0,0,27470,200
Coffee,SPECIAL,Uganda,SUB_SAHARAN,1981,346200,398880,48480,-4200,200
Sugar (Beet & Cane),SPECIAL,Uganda,SUB_SAHARAN,1981,3000,0,32000,35000,200
Barley,GRAIN,United Arab Emirates,MIDDLE_EAST,1981,0,0,15000,15000,200
Rice,GRAIN,United Arab Emirates,MIDDLE_EAST,1981,0,0,54000,54000,200
Wheat,GRAIN,United Arab Emirates,MIDDLE_EAST,1981,0,0,133000,133000,200
Palm Oil,OIL,United Arab Emirates,MIDDLE_EAST,1981,0,0,7000,7000,200
Sugar (Beet & Cane),SPECIAL,United Arab Emirates,MIDDLE_EAST,1981,0,0,50000,50000,200
Butter,DAIRY,United Kingdom,EUROPE,1981,216,153,228,291,200
Cheese,DAIRY,United Kingdom,EUROPE,1981,244,147,247,344,200
Milk,DAIRY,United Kingdom,EUROPE,1981,39287,1584,324,38027,200
Fish Meal,FISH,United Kingdom,EUROPE,1981,70000,2000,213000,281000,200
Beef,MEAT,United Kingdom,EUROPE,1981,3759000,405000,490200,3844200,200
Pork,MEAT,United Kingdom,EUROPE,1981,10212000,236000,537200,10513200,200
Coconut Oil,OIL,United Kingdom,EUROPE,1981,9000,5000,55000,59000,200
Copra Meal,OIL,United Kingdom,EUROPE,1981,5000,0,17000,22000,200
Cottonseed Meal,OIL,United Kingdom,EUROPE,1981,0,1000,42000,41000,200
Cottonseed Oil,OIL,United Kingdom,EUROPE,1981,0,0,4000,4000,200
Olive Oil,OIL,United Kingdom,EUROPE,1981,0,1000,4000,3000,200
Palm Kernel,OIL,United Kingdom,EUROPE,1981,34000,0,24000,58000,200
Palm Kernel Meal,OIL,United Kingdom,EUROPE,1981,0,0,53600,53600,200
Palm Kernel Oil,OIL,United Kingdom,EUROPE,1981,0,0,12261,12261,200
Palm Oil,OIL,United Kingdom,EUROPE,1981,31000,2000,248000,277000,200
Peanut Meal,OIL,United Kingdom,EUROPE,1981,0,4000,87200,83200,200
Peanut Oil,OIL,United Kingdom,EUROPE,1981,0,915,34947,34032,200
Rapeseed Meal,OIL,United Kingdom,EUROPE,1981,492000,19200,141000,613800,200
Rapeseed Oil,OIL,United Kingdom,EUROPE,1981,204475,7562,90725,287638,200
Soybean Meal,OIL,United Kingdom,EUROPE,1981,987000,110800,2081000,2957200,200
Soybean Oil,OIL,United Kingdom,EUROPE,1981,204000,34673,315070,484397,200
Sunflowerseed Meal,OIL,United Kingdom,EUROPE,1981,15000,2400,92000,104600,200
Sunflowerseed Oil,OIL,United Kingdom,EUROPE,1981,12000,549,31405,42856,200
Chicken,POULTRY,United Kingdom,EUROPE,1981,557000,8000,17000,566000,200
Turkey,POULTRY,United Kingdom,EUROPE,1981,117000,4000,1000,114000,200
Grapefruit,CITRUS,United States,UNITED_STATES,1981,2503000,295000,4000,2212000,200
Lemons & Limes,CITRUS,United States,UNITED_STATES,1981,1079000,179000,0,900000,200
Oranges,CITRUS,United States,UNITED_STATES,1981,9661000,418000,8000,9251000,200
Tangerines & Mandarins,CITRUS,United States,UNITED_STATES,1981,417000,16000,13000,414000,200
Butter,DAIRY,United States,UNITED_STATES,1981,570,280,196,486,200
Cheese,DAIRY,United States,UNITED_STATES,1981,2060,501,565,2124,200
Milk,DAIRY,United States,UNITED_STATES,1981,2540,2900,1620,1260,200
Fish,FISH,United States,UNITED_STATES,1981,3661612,0,0,3661612,200
Fish Meal,FISH,United States,UNITED_STATES,1981,400000,16000,82000,466000,200
Apples,FRUIT,United States,UNITED_STATES,1981,7999876,305428,78901,7773349,200
Barley,GRAIN,United States,UNITED_STATES,1981,10310000,5360000,3140000,8090000,200
Corn,GRAIN,United States,UNITED_STATES,1981,206223000,115153000,35375000,126445000,200
Oats,GRAIN,United States,UNITED_STATES,1981,7396000,2244000,2594000,7746000,200
Rice,GRAIN,United States,UNITED_STATES,1981,5979000,4298000,557000,2238000,200
Rye,GRAIN,United States,UNITED_STATES,1981,462000,114000,111000,459000,200
Sorghum,GRAIN,United States,UNITED_STATES,1981,22247000,14689000,3312000,10870000,200
Wheat,GRAIN,United States,UNITED_STATES,1981,75805000,79744000,26995000,23056000,200
Beef,MEAT,United States,UNITED_STATES,1981,37153600,152800,1207000,38207800,200
Pork,MEAT,United States,UNITED_STATES,1981,63511800,153400,333600,63692000,200
Coconut Oil,OIL,United States,UNITED_STATES,1981,0,83000,529000,446000,200
Cottonseed Meal,OIL,United States,UNITED_STATES,1981,7790000,986000,459000,7263000,200
Cottonseed Oil,OIL,United States,UNITED_STATES,1981,703000,431000,36000,308000,200
Olive Oil,OIL,United States,UNITED_STATES,1981,1000,0,29000,30000,200
Palm Oil,OIL,United States,UNITED_STATES,1981,0,37000,232000,195000,200
Peanut Meal,OIL,United States,UNITED_STATES,1981,1552800,488200,154400,1219000,200
Peanut Oil,OIL,United States,UNITED_STATES,1981,409498,154532,51404,306370,200
Rapeseed Meal,OIL,United States,UNITED_STATES,1981,0,0,26000,26000,200
Rapeseed Oil,OIL,United States,UNITED_STATES,1981,0,0,7000,7000,200
Soybean Meal,OIL,United States,UNITED_STATES,1981,65656000,32193800,6963200,40425400,200
Soybean Oil,OIL,United States,UNITED_STATES,1981,14886705,7336613,2345977,9896069,200
Sunflowerseed Meal,OIL,United States,UNITED_STATES,1981,1829000,1362400,174200,640800,200
Sunflowerseed Oil,OIL,United States,UNITED_STATES,1981,509405,425734,80162,163833,200
Chicken,POULTRY,United States,UNITED_STATES,1981,5436000,326000,0,5110000,200
Turkey,POULTRY,United States,UNITED_STATES,1981,1169000,29000,0,1140000,200
Coffee,SPECIAL,United States,UNITED_STATES,1981,27480,4320,13680,36840,200
Oranges,CITRUS,Uruguay,SOUTH_AMERICA,1981,58000,19000,0,39000,200
Barley,GRAIN,Uruguay,SOUTH_AMERICA,1981,95000,113000,38000,20000,200
Corn,GRAIN,Uruguay,SOUTH_AMERICA,1981,97000,37000,56000,116000,200
Oats,GRAIN,Uruguay,SOUTH_AMERICA,1981,21000,38000,37000,20000,200
Rice,GRAIN,Uruguay,SOUTH_AMERICA,1981,272000,243000,11000,40000,200
Sorghum,GRAIN,Uruguay,SOUTH_AMERICA,1981,123000,111000,29000,41000,200
Wheat,GRAIN,Uruguay,SOUTH_AMERICA,1981,450000,43000,43000,450000,200
Beef,MEAT,Uruguay,SOUTH_AMERICA,1981,1727000,185000,0,1542000,200
Pork,MEAT,Uruguay,SOUTH_AMERICA,1981,15000,0,0,15000,200
Soybean Meal,OIL,Uruguay,SOUTH_AMERICA,1981,23000,19800,2000,5200,200
Soybean Oil,OIL,Uruguay,SOUTH_AMERICA,1981,5575,3843,1000,2732,200
Sunflowerseed Meal,OIL,Uruguay,SOUTH_AMERICA,1981,61400,8600,0,52800,200
Sunflowerseed Oil,OIL,Uruguay,SOUTH_AMERICA,1981,20784,366,1000,21418,200
Sugar (Beet & Cane),SPECIAL,Uruguay,SOUTH_AMERICA,1981,99000,0,27000,126000,200
Sugar (Beet & Cane),SPECIAL,Vanuatu/New Hebrides,OCEANIA,1981,0,0,1000,1000,200
Copra Meal,OIL,Vanuatu/New HebridesOCI,OCEANIA,1981,44000,35000,0,9000,200
Butter,DAIRY,Venezuela,SOUTH_AMERICA,1981,6,0,7,13,200
Cheese,DAIRY,Venezuela,SOUTH_AMERICA,1981,28,0,10,38,200
Milk,DAIRY,Venezuela,SOUTH_AMERICA,1981,4649,0,376,5025,200
Fish Meal,FISH,Venezuela,SOUTH_AMERICA,1981,6000,0,0,6000,200
Corn,GRAIN,Venezuela,SOUTH_AMERICA,1981,453000,184000,1160000,1429000,200
Rice,GRAIN,Venezuela,SOUTH_AMERICA,1981,443000,433000,293000,303000,200
Sorghum,GRAIN,Venezuela,SOUTH_AMERICA,1981,347000,71000,963000,1239000,200
Wheat,GRAIN,Venezuela,SOUTH_AMERICA,1981,1000,0,830000,831000,200
Beef,MEAT,Venezuela,SOUTH_AMERICA,1981,1860200,0,244600,2104800,200
Pork,MEAT,Venezuela,SOUTH_AMERICA,1981,1341200,0,22400,1363600,200
Copra Meal,OIL,Venezuela,SOUTH_AMERICA,1981,16000,0,0,16000,200
Palm Oil,OIL,Venezuela,SOUTH_AMERICA,1981,5000,0,0,5000,200
Soybean Meal,OIL,Venezuela,SOUTH_AMERICA,1981,50000,0,550400,600400,200
Soybean Oil,OIL,Venezuela,SOUTH_AMERICA,1981,12000,0,52529,64529,200
Sunflowerseed Oil,OIL,Venezuela,SOUTH_AMERICA,1981,0,0,27000,27000,200
Chicken,POULTRY,Venezuela,SOUTH_AMERICA,1981,244000,0,26000,270000,200
Coffee,SPECIAL,Venezuela,SOUTH_AMERICA,1981,132840,17940,12060,126960,200
Sugar (Beet & Cane),SPECIAL,Venezuela,SOUTH_AMERICA,1981,363000,0,580000,943000,200
Fish,FISH,Vietnam,SOUTHEAST_ASIA,1981,1962660,0,0,1962660,200
Corn,GRAIN,Vietnam,SOUTHEAST_ASIA,1981,416000,0,110000,526000,200
Rice,GRAIN,Vietnam,SOUTHEAST_ASIA,1981,8605000,15000,150000,8740000,200
Wheat,GRAIN,Vietnam,SOUTHEAST_ASIA,1981,0,0,332000,332000,200
Coconut Oil,OIL,Vietnam,SOUTHEAST_ASIA,1981,36000,0,0,36000,200
Copra Meal,OIL,Vietnam,SOUTHEAST_ASIA,1981,78000,0,0,78000,200
Peanut Meal,OIL,Vietnam,SOUTHEAST_ASIA,1981,116800,14400,0,102400,200
Peanut Oil,OIL,Vietnam,SOUTHEAST_ASIA,1981,41228,3294,0,37934,200
Soybean Meal,OIL,Vietnam,SOUTHEAST_ASIA,1981,60800,8800,2400,54400,200
Soybean Oil,OIL,Vietnam,SOUTHEAST_ASIA,1981,13908,2013,549,12444,200
Coffee,SPECIAL,Vietnam,SOUTHEAST_ASIA,1981,9240,8280,0,960,200
Sugar (Beet & Cane),SPECIAL,Vietnam,SOUTHEAST_ASIA,1981,160000,0,30000,190000,200
Barley,GRAIN,Yemen,MIDDLE_EAST,1981,54000,0,0,54000,200
Corn,GRAIN,Yemen,MIDDLE_EAST,1981,53000,0,0,53000,200
Millet,GRAIN,Yemen,MIDDLE_EAST,1981,70000,0,0,70000,200
Rice,GRAIN,Yemen,MIDDLE_EAST,1981,0,0,113000,113000,200
Sorghum,GRAIN,Yemen,MIDDLE_EAST,1981,645000,0,0,645000,200
Wheat,GRAIN,Yemen,MIDDLE_EAST,1981,85000,10000,540000,615000,200
Cottonseed Meal,OIL,Yemen,MIDDLE_EAST,1981,41000,0,0,41000,200
Cottonseed Oil,OIL,Yemen,MIDDLE_EAST,1981,5000,0,0,5000,200
Palm Oil,OIL,Yemen,MIDDLE_EAST,1981,0,0,23000,23000,200
Coffee,SPECIAL,Yemen,MIDDLE_EAST,1981,6960,5760,0,1200,200
Sugar (Beet & Cane),SPECIAL,Yemen,MIDDLE_EAST,1981,0,0,140000,140000,200
Butter,DAIRY,Yugoslavia,EUROPE,1981,15,1,4,18,200
